transaction_id,branch_id,cashier_id,total_amount,discount_amount,final_amount,payment_method,status,transaction_at
11547,3,9,182.12,0.0,182.12,CASH,COMPLETED,2026-04-11 09:38:00
11548,3,9,83.4,0.0,83.4,WALLET,COMPLETED,2026-04-11 15:29:00
11549,3,10,91.48,0.0,91.48,CASH,COMPLETED,2026-04-11 16:47:00
11550,3,10,263.26,0.0,263.26,CASH,COMPLETED,2026-04-11 15:02:00
11551,3,10,465.51,23.28,442.23,CASH,COMPLETED,2026-04-11 09:54:00
11552,3,9,508.69,25.43,483.26,CASH,REFUNDED,2026-04-11 18:02:00
11553,3,9,312.24,0.0,312.24,WALLET,COMPLETED,2026-04-11 19:00:00
11554,3,9,520.55,0.0,520.55,CASH,COMPLETED,2026-04-11 21:15:00
11555,3,9,477.27,0.0,477.27,CASH,COMPLETED,2026-04-11 16:26:00
11556,3,10,429.69,21.48,408.21,CASH,COMPLETED,2026-04-11 19:00:00
11557,3,10,208.82,0.0,208.82,CARD,COMPLETED,2026-04-11 16:44:00
11558,3,9,460.7,23.04,437.66,CARD,COMPLETED,2026-04-11 18:29:00
11559,3,10,513.09,51.31,461.78,CARD,REFUNDED,2026-04-11 15:10:00
11560,3,10,103.4,0.0,103.4,CASH,COMPLETED,2026-04-11 14:32:00
11561,3,10,462.97,0.0,462.97,CASH,COMPLETED,2026-04-11 11:40:00
11562,3,9,545.82,54.58,491.24,CARD,COMPLETED,2026-04-11 18:32:00
11563,3,9,463.32,0.0,463.32,CASH,COMPLETED,2026-04-11 14:37:00
11564,3,9,499.0,0.0,499.0,CASH,COMPLETED,2026-04-11 13:53:00
11565,3,9,499.18,0.0,499.18,CASH,COMPLETED,2026-04-11 20:25:00
11566,3,10,193.01,9.65,183.36,CARD,COMPLETED,2026-04-11 10:57:00
11567,3,9,438.5,0.0,438.5,WALLET,COMPLETED,2026-04-11 17:10:00
11568,3,10,324.46,0.0,324.46,CASH,COMPLETED,2026-04-11 17:21:00
11569,3,9,446.3,44.63,401.67,WALLET,COMPLETED,2026-04-11 19:34:00
11570,3,10,529.78,0.0,529.78,CASH,COMPLETED,2026-04-11 09:43:00
11571,4,12,94.24,9.42,84.82,CARD,COMPLETED,2026-04-11 19:15:00
11572,4,12,383.09,38.31,344.78,CASH,COMPLETED,2026-04-11 21:19:00
11573,4,13,561.87,56.19,505.68,CASH,COMPLETED,2026-04-11 21:42:00
11574,4,13,558.65,27.93,530.72,CASH,COMPLETED,2026-04-11 21:30:00
11575,4,12,113.56,11.36,102.2,CARD,COMPLETED,2026-04-11 11:22:00
11576,4,13,186.87,9.34,177.53,CASH,COMPLETED,2026-04-11 13:30:00
11577,4,12,56.43,0.0,56.43,CARD,COMPLETED,2026-04-11 14:25:00
11578,4,13,517.75,0.0,517.75,CASH,COMPLETED,2026-04-11 10:01:00
11579,4,13,103.09,0.0,103.09,CARD,VOIDED,2026-04-11 09:22:00
11580,4,13,514.29,0.0,514.29,CASH,COMPLETED,2026-04-11 12:37:00
11581,4,12,557.08,27.85,529.23,CASH,COMPLETED,2026-04-11 18:44:00
11582,4,13,140.09,7.0,133.09,CASH,COMPLETED,2026-04-11 13:18:00
11583,4,13,489.73,24.49,465.24,CASH,COMPLETED,2026-04-11 09:38:00
11584,4,13,301.08,15.05,286.03,CASH,COMPLETED,2026-04-11 10:19:00
11585,4,12,114.1,0.0,114.1,CARD,COMPLETED,2026-04-11 17:59:00
11586,4,13,492.59,0.0,492.59,CARD,COMPLETED,2026-04-11 13:05:00
11587,4,12,196.93,0.0,196.93,CASH,COMPLETED,2026-04-11 19:28:00
11588,4,12,579.94,57.99,521.95,CARD,COMPLETED,2026-04-11 18:10:00
11589,5,15,249.09,0.0,249.09,CASH,COMPLETED,2026-04-11 15:11:00
11590,5,15,174.71,0.0,174.71,WALLET,COMPLETED,2026-04-11 14:46:00
11591,5,15,114.74,0.0,114.74,CASH,COMPLETED,2026-04-11 09:02:00
11592,5,16,220.38,0.0,220.38,CASH,COMPLETED,2026-04-11 20:58:00
11593,5,16,336.47,0.0,336.47,CASH,COMPLETED,2026-04-11 16:09:00
11594,5,16,165.29,0.0,165.29,CASH,COMPLETED,2026-04-11 12:47:00
11595,5,15,106.98,0.0,106.98,CASH,COMPLETED,2026-04-11 12:00:00
11596,5,15,297.84,14.89,282.95,CASH,COMPLETED,2026-04-11 20:13:00
11597,5,15,313.87,15.69,298.18,CASH,COMPLETED,2026-04-11 21:09:00
11598,5,16,344.77,17.24,327.53,WALLET,COMPLETED,2026-04-11 19:42:00
11599,5,16,501.8,50.18,451.62,CASH,COMPLETED,2026-04-11 21:53:00
11600,5,16,325.18,0.0,325.18,CARD,COMPLETED,2026-04-11 11:29:00
11601,5,16,296.98,0.0,296.98,CARD,COMPLETED,2026-04-11 20:53:00
11602,5,15,514.19,51.42,462.77,CARD,COMPLETED,2026-04-11 20:34:00
11603,5,16,142.41,7.12,135.29,WALLET,COMPLETED,2026-04-11 15:13:00
11604,5,15,397.58,0.0,397.58,CASH,COMPLETED,2026-04-11 13:27:00
11605,5,16,84.46,8.45,76.01,CASH,COMPLETED,2026-04-11 14:31:00
11606,5,15,151.78,7.59,144.19,CARD,COMPLETED,2026-04-11 20:28:00
11607,5,15,551.19,0.0,551.19,CASH,COMPLETED,2026-04-11 10:09:00
11608,5,15,258.9,12.95,245.95,CASH,COMPLETED,2026-04-11 18:18:00
11609,5,16,198.93,0.0,198.93,CASH,REFUNDED,2026-04-11 21:10:00
11610,5,16,264.46,0.0,264.46,CASH,COMPLETED,2026-04-11 17:53:00
11611,5,15,522.09,0.0,522.09,WALLET,COMPLETED,2026-04-11 09:28:00
11612,5,16,424.09,42.41,381.68,CARD,COMPLETED,2026-04-11 13:05:00
11613,5,15,250.2,25.02,225.18,CASH,COMPLETED,2026-04-11 09:15:00
11614,5,16,203.93,20.39,183.54,WALLET,COMPLETED,2026-04-11 11:32:00
11615,5,15,297.03,14.85,282.18,CASH,COMPLETED,2026-04-11 10:14:00
11616,5,15,598.48,0.0,598.48,CARD,COMPLETED,2026-04-11 19:40:00
11617,5,15,342.49,34.25,308.24,CASH,COMPLETED,2026-04-11 14:00:00
11618,6,19,512.86,51.29,461.57,CASH,COMPLETED,2026-04-11 11:24:00
11619,6,19,326.54,0.0,326.54,CASH,COMPLETED,2026-04-11 21:32:00
11620,6,19,389.59,0.0,389.59,CARD,COMPLETED,2026-04-11 16:23:00
11621,6,19,74.37,7.44,66.93,CARD,COMPLETED,2026-04-11 09:39:00
11622,6,18,112.05,0.0,112.05,CASH,COMPLETED,2026-04-11 15:31:00
11623,6,18,208.19,0.0,208.19,CASH,COMPLETED,2026-04-11 15:16:00
11624,6,19,313.98,0.0,313.98,CARD,VOIDED,2026-04-11 21:12:00
11625,6,18,581.61,0.0,581.61,CASH,COMPLETED,2026-04-11 10:26:00
11626,6,18,280.6,0.0,280.6,CASH,COMPLETED,2026-04-11 11:47:00
11627,6,18,207.03,10.35,196.68,CASH,COMPLETED,2026-04-11 20:09:00
11628,6,18,223.47,0.0,223.47,CASH,COMPLETED,2026-04-11 19:38:00
11629,6,19,308.38,30.84,277.54,CASH,COMPLETED,2026-04-11 20:22:00
11630,6,18,167.56,0.0,167.56,CARD,COMPLETED,2026-04-11 09:20:00
11631,6,19,451.36,0.0,451.36,CARD,COMPLETED,2026-04-11 19:07:00
11632,6,18,538.93,0.0,538.93,WALLET,COMPLETED,2026-04-11 09:28:00
11633,6,18,485.0,0.0,485.0,CASH,COMPLETED,2026-04-11 09:24:00
11634,6,19,209.03,0.0,209.03,CASH,COMPLETED,2026-04-11 17:19:00
11635,6,18,487.93,0.0,487.93,CASH,COMPLETED,2026-04-11 12:41:00
11636,6,19,72.92,0.0,72.92,CARD,COMPLETED,2026-04-11 13:19:00
11637,6,18,110.13,0.0,110.13,CASH,COMPLETED,2026-04-11 21:46:00
11638,6,18,255.06,25.51,229.55,CARD,COMPLETED,2026-04-11 14:16:00
11639,6,19,370.42,0.0,370.42,WALLET,COMPLETED,2026-04-11 12:43:00
11640,6,18,146.39,0.0,146.39,CASH,COMPLETED,2026-04-11 09:00:00
11641,6,19,64.44,0.0,64.44,CARD,COMPLETED,2026-04-11 15:08:00
11642,6,18,497.52,0.0,497.52,CASH,COMPLETED,2026-04-11 10:03:00
11643,6,18,367.84,36.78,331.06,WALLET,COMPLETED,2026-04-11 12:07:00
11644,6,18,397.68,0.0,397.68,CASH,COMPLETED,2026-04-11 14:10:00
11645,6,18,138.66,13.87,124.79,CASH,COMPLETED,2026-04-11 18:21:00
11646,6,19,223.44,22.34,201.1,CARD,COMPLETED,2026-04-11 16:34:00
11647,6,19,316.69,0.0,316.69,CASH,COMPLETED,2026-04-11 09:31:00
11648,6,18,53.87,0.0,53.87,CARD,COMPLETED,2026-04-11 14:25:00
11649,6,18,301.17,0.0,301.17,CARD,COMPLETED,2026-04-11 18:41:00
11650,1,4,569.93,0.0,569.93,CASH,COMPLETED,2026-04-12 18:03:00
11651,1,3,440.13,0.0,440.13,CASH,COMPLETED,2026-04-12 21:36:00
11652,1,4,357.82,0.0,357.82,CARD,COMPLETED,2026-04-12 09:34:00
11653,1,4,62.72,3.14,59.58,CASH,COMPLETED,2026-04-12 17:41:00
11654,1,4,493.4,0.0,493.4,CASH,COMPLETED,2026-04-12 16:58:00
11655,1,4,208.26,0.0,208.26,CARD,REFUNDED,2026-04-12 18:04:00
11656,1,4,260.25,13.01,247.24,CARD,COMPLETED,2026-04-12 13:59:00
11657,1,4,132.11,6.61,125.5,WALLET,COMPLETED,2026-04-12 21:47:00
11658,1,3,355.77,17.79,337.98,CASH,COMPLETED,2026-04-12 11:41:00
11659,1,3,258.93,0.0,258.93,CARD,COMPLETED,2026-04-12 18:37:00
11660,1,4,598.42,0.0,598.42,CASH,COMPLETED,2026-04-12 20:11:00
11661,1,4,456.85,45.69,411.16,CARD,COMPLETED,2026-04-12 12:21:00
11662,1,3,286.15,0.0,286.15,CASH,COMPLETED,2026-04-12 11:23:00
11663,1,4,365.75,0.0,365.75,CARD,VOIDED,2026-04-12 15:01:00
11664,1,4,195.08,9.75,185.33,CASH,COMPLETED,2026-04-12 10:51:00
11665,1,4,48.96,2.45,46.51,CASH,COMPLETED,2026-04-12 20:51:00
11666,1,4,214.37,0.0,214.37,CASH,COMPLETED,2026-04-12 10:17:00
11667,1,3,561.97,0.0,561.97,CASH,COMPLETED,2026-04-12 17:27:00
11668,1,4,551.0,0.0,551.0,CASH,COMPLETED,2026-04-12 21:02:00
11669,1,4,330.63,33.06,297.57,WALLET,COMPLETED,2026-04-12 15:08:00
11670,1,4,41.8,2.09,39.71,CARD,COMPLETED,2026-04-12 13:50:00
11671,1,4,581.94,29.1,552.84,WALLET,COMPLETED,2026-04-12 19:37:00
11672,1,3,535.69,0.0,535.69,CARD,COMPLETED,2026-04-12 13:26:00
11673,1,4,543.52,27.18,516.34,WALLET,COMPLETED,2026-04-12 13:27:00
11674,1,4,549.44,54.94,494.5,CASH,COMPLETED,2026-04-12 21:02:00
11675,1,4,124.79,0.0,124.79,CASH,COMPLETED,2026-04-12 13:40:00
11676,2,7,413.41,0.0,413.41,CASH,COMPLETED,2026-04-12 10:06:00
11677,2,7,225.38,0.0,225.38,CASH,COMPLETED,2026-04-12 18:15:00
11678,2,7,362.44,36.24,326.2,CASH,COMPLETED,2026-04-12 09:35:00
11679,2,6,575.86,0.0,575.86,CASH,COMPLETED,2026-04-12 13:46:00
11680,2,7,344.11,17.21,326.9,CASH,COMPLETED,2026-04-12 17:25:00
11681,2,7,166.07,0.0,166.07,CARD,COMPLETED,2026-04-12 13:07:00
11682,2,6,275.74,27.57,248.17,CARD,COMPLETED,2026-04-12 13:39:00
11683,2,7,160.19,0.0,160.19,CASH,COMPLETED,2026-04-12 16:04:00
11684,2,7,39.55,3.96,35.59,CARD,COMPLETED,2026-04-12 21:39:00
11685,2,7,164.31,16.43,147.88,CASH,COMPLETED,2026-04-12 21:20:00
11686,2,7,172.89,0.0,172.89,CASH,VOIDED,2026-04-12 21:07:00
11687,2,6,80.02,0.0,80.02,CASH,COMPLETED,2026-04-12 20:56:00
11688,2,6,499.2,49.92,449.28,CASH,COMPLETED,2026-04-12 18:11:00
11689,2,6,66.63,0.0,66.63,CASH,COMPLETED,2026-04-12 16:40:00
11690,2,7,380.17,0.0,380.17,CARD,COMPLETED,2026-04-12 20:40:00
11691,2,6,560.17,0.0,560.17,CARD,COMPLETED,2026-04-12 20:08:00
11692,2,7,543.13,27.16,515.97,CARD,COMPLETED,2026-04-12 13:31:00
11693,2,6,382.71,0.0,382.71,CASH,COMPLETED,2026-04-12 09:31:00
11694,2,7,31.59,3.16,28.43,CARD,VOIDED,2026-04-12 09:27:00
11695,2,6,426.93,21.35,405.58,CARD,COMPLETED,2026-04-12 19:01:00
11696,2,6,194.85,0.0,194.85,CASH,COMPLETED,2026-04-12 16:06:00
11697,2,7,94.46,9.45,85.01,CASH,COMPLETED,2026-04-12 15:18:00
11698,2,6,465.09,46.51,418.58,WALLET,COMPLETED,2026-04-12 16:26:00
11699,2,7,300.64,0.0,300.64,CASH,COMPLETED,2026-04-12 09:41:00
11700,2,6,287.42,14.37,273.05,CASH,COMPLETED,2026-04-12 09:37:00
11701,2,7,494.41,0.0,494.41,CASH,REFUNDED,2026-04-12 13:40:00
11702,2,6,289.01,0.0,289.01,CASH,COMPLETED,2026-04-12 19:55:00
11703,2,6,269.68,13.48,256.2,CASH,COMPLETED,2026-04-12 12:20:00
11704,2,6,432.84,0.0,432.84,CASH,COMPLETED,2026-04-12 19:32:00
11705,2,6,147.1,7.36,139.74,CASH,COMPLETED,2026-04-12 16:44:00
11706,2,6,63.06,0.0,63.06,CASH,COMPLETED,2026-04-12 10:57:00
11707,2,6,112.38,0.0,112.38,CASH,COMPLETED,2026-04-12 14:31:00
11708,2,7,65.9,6.59,59.31,CASH,COMPLETED,2026-04-12 18:55:00
11709,2,7,356.34,35.63,320.71,CARD,COMPLETED,2026-04-12 14:57:00
11710,2,6,115.0,5.75,109.25,CARD,COMPLETED,2026-04-12 09:32:00
11711,2,6,314.12,15.71,298.41,CARD,COMPLETED,2026-04-12 14:12:00
11712,2,7,167.2,16.72,150.48,CARD,COMPLETED,2026-04-12 18:12:00
11713,2,7,586.14,29.31,556.83,CARD,COMPLETED,2026-04-12 09:10:00
11714,2,7,166.17,0.0,166.17,CASH,VOIDED,2026-04-12 17:00:00
11715,2,6,74.58,3.73,70.85,CARD,COMPLETED,2026-04-12 11:01:00
11716,2,6,255.39,25.54,229.85,CASH,COMPLETED,2026-04-12 09:15:00
11717,2,7,286.47,0.0,286.47,CASH,COMPLETED,2026-04-12 20:27:00
11718,3,10,570.79,0.0,570.79,CASH,REFUNDED,2026-04-12 10:50:00
11719,3,10,570.9,28.55,542.35,CASH,COMPLETED,2026-04-12 11:49:00
11720,3,10,182.38,9.12,173.26,CARD,COMPLETED,2026-04-12 14:47:00
11721,3,10,97.38,4.87,92.51,WALLET,COMPLETED,2026-04-12 21:49:00
11722,3,10,513.93,51.39,462.54,CARD,COMPLETED,2026-04-12 09:10:00
11723,3,9,227.24,0.0,227.24,CASH,COMPLETED,2026-04-12 21:03:00
11724,3,10,232.8,0.0,232.8,CASH,COMPLETED,2026-04-12 13:26:00
11725,3,9,535.13,53.51,481.62,CARD,COMPLETED,2026-04-12 09:12:00
11726,3,10,347.81,0.0,347.81,CASH,COMPLETED,2026-04-12 12:41:00
11727,3,9,240.85,0.0,240.85,WALLET,COMPLETED,2026-04-12 14:31:00
11728,3,10,472.14,0.0,472.14,CASH,COMPLETED,2026-04-12 09:06:00
11729,3,9,68.49,0.0,68.49,CASH,COMPLETED,2026-04-12 14:01:00
11730,3,9,522.91,26.15,496.76,CASH,COMPLETED,2026-04-12 14:07:00
11731,3,9,486.18,0.0,486.18,WALLET,COMPLETED,2026-04-12 18:29:00
11732,3,10,260.55,0.0,260.55,CASH,COMPLETED,2026-04-12 09:28:00
11733,3,10,338.79,0.0,338.79,CASH,COMPLETED,2026-04-12 14:18:00
11734,3,10,291.76,0.0,291.76,CARD,COMPLETED,2026-04-12 19:04:00
11735,3,9,461.29,0.0,461.29,WALLET,COMPLETED,2026-04-12 20:07:00
11736,3,10,414.24,0.0,414.24,CASH,COMPLETED,2026-04-12 18:28:00
11737,3,10,307.53,30.75,276.78,CARD,REFUNDED,2026-04-12 12:54:00
11738,3,9,138.7,6.93,131.77,CASH,REFUNDED,2026-04-12 12:57:00
11739,3,10,178.21,0.0,178.21,CASH,COMPLETED,2026-04-12 15:09:00
11740,3,10,216.63,21.66,194.97,CARD,REFUNDED,2026-04-12 13:32:00
11741,3,10,253.87,0.0,253.87,CARD,COMPLETED,2026-04-12 19:50:00
11742,3,10,197.19,9.86,187.33,CASH,COMPLETED,2026-04-12 20:11:00
11743,3,9,562.21,56.22,505.99,CASH,COMPLETED,2026-04-12 12:03:00
11744,3,9,328.5,0.0,328.5,CASH,COMPLETED,2026-04-12 13:32:00
11745,3,9,368.74,0.0,368.74,CASH,COMPLETED,2026-04-12 15:16:00
11746,3,10,556.74,0.0,556.74,CASH,COMPLETED,2026-04-12 16:55:00
11747,3,10,598.12,59.81,538.31,CARD,COMPLETED,2026-04-12 18:33:00
11748,4,12,476.52,0.0,476.52,CARD,COMPLETED,2026-04-12 17:17:00
11749,4,12,529.84,0.0,529.84,CARD,COMPLETED,2026-04-12 16:02:00
11750,4,12,442.08,22.1,419.98,CASH,COMPLETED,2026-04-12 21:33:00
11751,4,13,44.23,2.21,42.02,CARD,COMPLETED,2026-04-12 20:16:00
11752,4,13,368.7,18.43,350.27,CARD,COMPLETED,2026-04-12 12:20:00
11753,4,13,161.0,16.1,144.9,WALLET,COMPLETED,2026-04-12 21:58:00
11754,4,13,87.8,4.39,83.41,CARD,COMPLETED,2026-04-12 16:30:00
11755,4,13,41.04,4.1,36.94,CASH,COMPLETED,2026-04-12 16:53:00
11756,4,12,35.34,0.0,35.34,CASH,VOIDED,2026-04-12 16:54:00
11757,4,12,378.16,18.91,359.25,CASH,COMPLETED,2026-04-12 21:31:00
11758,4,12,88.9,4.45,84.45,CARD,COMPLETED,2026-04-12 18:11:00
11759,4,12,180.24,0.0,180.24,CASH,COMPLETED,2026-04-12 18:11:00
11760,4,12,142.6,7.13,135.47,CASH,COMPLETED,2026-04-12 15:37:00
11761,4,12,400.15,20.01,380.14,WALLET,COMPLETED,2026-04-12 12:35:00
11762,4,12,222.59,11.13,211.46,CARD,COMPLETED,2026-04-12 21:59:00
11763,4,12,206.57,10.33,196.24,CARD,COMPLETED,2026-04-12 13:56:00
11764,4,12,241.93,0.0,241.93,CARD,COMPLETED,2026-04-12 09:53:00
11765,4,13,403.65,20.18,383.47,CASH,COMPLETED,2026-04-12 10:54:00
11766,4,12,510.85,0.0,510.85,WALLET,COMPLETED,2026-04-12 13:45:00
11767,4,12,389.21,19.46,369.75,WALLET,COMPLETED,2026-04-12 10:29:00
11768,4,13,242.33,12.12,230.21,CASH,COMPLETED,2026-04-12 19:22:00
11769,4,12,121.14,0.0,121.14,CASH,COMPLETED,2026-04-12 10:13:00
11770,4,12,329.0,32.9,296.1,CASH,COMPLETED,2026-04-12 10:27:00
11771,4,12,254.9,25.49,229.41,CASH,COMPLETED,2026-04-12 14:03:00
11772,4,13,173.65,17.37,156.28,CARD,COMPLETED,2026-04-12 11:40:00
11773,4,12,397.43,19.87,377.56,CARD,COMPLETED,2026-04-12 21:23:00
11774,4,12,553.23,55.32,497.91,CASH,COMPLETED,2026-04-12 20:23:00
11775,4,13,279.74,0.0,279.74,CARD,COMPLETED,2026-04-12 18:24:00
11776,4,12,447.24,0.0,447.24,CARD,COMPLETED,2026-04-12 13:32:00
11777,4,13,92.96,0.0,92.96,CASH,COMPLETED,2026-04-12 16:29:00
11778,4,13,222.47,0.0,222.47,CARD,COMPLETED,2026-04-12 21:10:00
11779,4,13,251.87,25.19,226.68,CASH,COMPLETED,2026-04-12 21:34:00
11780,4,13,108.39,10.84,97.55,CARD,COMPLETED,2026-04-12 18:08:00
11781,4,12,48.32,4.83,43.49,CASH,COMPLETED,2026-04-12 15:43:00
11782,4,13,524.21,52.42,471.79,CARD,COMPLETED,2026-04-12 19:32:00
11783,4,12,217.83,0.0,217.83,CASH,COMPLETED,2026-04-12 16:14:00
11784,4,12,349.62,0.0,349.62,CASH,COMPLETED,2026-04-12 21:47:00
11785,4,13,306.84,0.0,306.84,CARD,COMPLETED,2026-04-12 17:01:00
11786,4,12,309.78,0.0,309.78,CASH,COMPLETED,2026-04-12 13:10:00
11787,4,12,420.41,21.02,399.39,CASH,VOIDED,2026-04-12 17:27:00
11788,4,13,62.05,0.0,62.05,CASH,COMPLETED,2026-04-12 13:40:00
11789,4,13,69.72,0.0,69.72,CASH,COMPLETED,2026-04-12 12:02:00
11790,4,12,555.94,55.59,500.35,WALLET,COMPLETED,2026-04-12 11:28:00
11791,4,12,267.36,0.0,267.36,CASH,COMPLETED,2026-04-12 10:22:00
11792,4,12,189.33,18.93,170.4,CASH,VOIDED,2026-04-12 14:14:00
11793,5,15,378.99,0.0,378.99,CARD,COMPLETED,2026-04-12 10:59:00
11794,5,15,479.68,0.0,479.68,CARD,COMPLETED,2026-04-12 09:30:00
11795,5,15,579.63,0.0,579.63,CASH,COMPLETED,2026-04-12 12:37:00
11796,5,15,442.87,0.0,442.87,CARD,VOIDED,2026-04-12 20:57:00
11797,5,15,598.58,29.93,568.65,CASH,COMPLETED,2026-04-12 21:59:00
11798,5,16,546.75,27.34,519.41,CARD,REFUNDED,2026-04-12 15:01:00
11799,5,15,384.5,0.0,384.5,CARD,COMPLETED,2026-04-12 16:34:00
11800,5,16,472.2,23.61,448.59,CASH,COMPLETED,2026-04-12 13:26:00
11801,5,15,339.85,16.99,322.86,CASH,COMPLETED,2026-04-12 13:37:00
11802,5,15,439.1,43.91,395.19,CASH,VOIDED,2026-04-12 09:22:00
11803,5,16,244.69,24.47,220.22,CARD,COMPLETED,2026-04-12 12:46:00
11804,5,15,89.52,0.0,89.52,CASH,COMPLETED,2026-04-12 18:46:00
11805,5,15,187.82,0.0,187.82,CARD,COMPLETED,2026-04-12 18:45:00
11806,5,16,101.27,0.0,101.27,CASH,COMPLETED,2026-04-12 18:14:00
11807,5,16,94.87,0.0,94.87,CARD,COMPLETED,2026-04-12 18:13:00
11808,5,15,293.74,0.0,293.74,CARD,COMPLETED,2026-04-12 16:17:00
11809,5,15,543.16,0.0,543.16,CASH,COMPLETED,2026-04-12 12:19:00
11810,5,15,365.49,0.0,365.49,WALLET,COMPLETED,2026-04-12 19:10:00
11811,5,16,338.0,0.0,338.0,CASH,REFUNDED,2026-04-12 14:14:00
11812,5,15,577.31,28.87,548.44,CASH,COMPLETED,2026-04-12 21:33:00
11813,5,16,235.56,23.56,212.0,CARD,COMPLETED,2026-04-12 13:04:00
11814,5,15,408.6,0.0,408.6,CASH,COMPLETED,2026-04-12 18:54:00
11815,5,15,279.28,0.0,279.28,CASH,COMPLETED,2026-04-12 11:43:00
11816,5,15,175.57,8.78,166.79,WALLET,COMPLETED,2026-04-12 18:06:00
11817,5,15,407.31,0.0,407.31,CARD,COMPLETED,2026-04-12 11:03:00
11818,5,15,408.0,20.4,387.6,CARD,COMPLETED,2026-04-12 15:55:00
11819,5,15,490.26,0.0,490.26,CASH,COMPLETED,2026-04-12 17:21:00
11820,5,15,284.84,14.24,270.6,CASH,COMPLETED,2026-04-12 20:12:00
11821,5,16,87.8,4.39,83.41,CARD,COMPLETED,2026-04-12 21:53:00
11822,5,15,56.96,5.7,51.26,CASH,COMPLETED,2026-04-12 21:20:00
11823,5,16,448.37,22.42,425.95,CARD,COMPLETED,2026-04-12 15:53:00
11824,5,16,513.52,51.35,462.17,CASH,REFUNDED,2026-04-12 14:07:00
11825,5,16,477.7,0.0,477.7,CASH,COMPLETED,2026-04-12 18:24:00
11826,5,16,120.15,12.02,108.13,CASH,VOIDED,2026-04-12 11:13:00
11827,6,19,251.67,12.58,239.09,CASH,COMPLETED,2026-04-12 21:12:00
11828,6,19,115.43,0.0,115.43,CASH,COMPLETED,2026-04-12 09:13:00
11829,6,18,286.77,0.0,286.77,WALLET,COMPLETED,2026-04-12 15:43:00
11830,6,18,179.19,0.0,179.19,CARD,COMPLETED,2026-04-12 10:07:00
11831,6,18,156.33,7.82,148.51,CASH,COMPLETED,2026-04-12 10:45:00
11832,6,18,380.67,38.07,342.6,CARD,COMPLETED,2026-04-12 19:40:00
11833,6,19,300.52,0.0,300.52,WALLET,COMPLETED,2026-04-12 15:12:00
11834,6,19,589.34,58.93,530.41,CASH,COMPLETED,2026-04-12 21:46:00
11835,6,18,344.77,34.48,310.29,CASH,COMPLETED,2026-04-12 18:21:00
11836,6,19,360.41,0.0,360.41,CARD,COMPLETED,2026-04-12 09:02:00
11837,6,19,196.75,0.0,196.75,CASH,COMPLETED,2026-04-12 10:29:00
11838,6,18,390.06,0.0,390.06,CASH,COMPLETED,2026-04-12 13:59:00
11839,6,19,376.98,0.0,376.98,CASH,COMPLETED,2026-04-12 12:33:00
11840,6,19,32.46,0.0,32.46,CASH,COMPLETED,2026-04-12 14:27:00
11841,6,18,339.4,33.94,305.46,CARD,COMPLETED,2026-04-12 15:35:00
11842,1,3,564.21,0.0,564.21,CARD,COMPLETED,2026-04-13 09:08:00
11843,1,3,78.82,0.0,78.82,CASH,COMPLETED,2026-04-13 13:33:00
11844,1,4,362.36,0.0,362.36,CARD,COMPLETED,2026-04-13 17:40:00
11845,1,3,44.56,0.0,44.56,CARD,COMPLETED,2026-04-13 13:45:00
11846,1,4,190.91,0.0,190.91,CASH,COMPLETED,2026-04-13 11:40:00
11847,1,4,33.1,0.0,33.1,CARD,COMPLETED,2026-04-13 10:48:00
11848,1,3,356.97,0.0,356.97,CARD,COMPLETED,2026-04-13 14:15:00
11849,1,3,575.63,0.0,575.63,CASH,COMPLETED,2026-04-13 18:35:00
11850,1,3,319.1,31.91,287.19,CARD,COMPLETED,2026-04-13 09:23:00
11851,1,4,509.73,25.49,484.24,CARD,COMPLETED,2026-04-13 21:44:00
11852,1,4,433.39,43.34,390.05,CASH,COMPLETED,2026-04-13 17:56:00
11853,1,3,489.13,24.46,464.67,CASH,COMPLETED,2026-04-13 11:10:00
11854,1,4,383.46,0.0,383.46,CASH,COMPLETED,2026-04-13 12:41:00
11855,1,4,252.27,0.0,252.27,CASH,COMPLETED,2026-04-13 11:04:00
11856,1,4,431.61,0.0,431.61,WALLET,COMPLETED,2026-04-13 16:24:00
11857,1,4,564.44,0.0,564.44,CASH,COMPLETED,2026-04-13 21:29:00
11858,1,4,383.43,0.0,383.43,WALLET,COMPLETED,2026-04-13 20:02:00
11859,1,4,429.52,42.95,386.57,CARD,VOIDED,2026-04-13 20:20:00
11860,1,4,129.01,6.45,122.56,CASH,COMPLETED,2026-04-13 19:36:00
11861,1,3,215.43,0.0,215.43,CASH,COMPLETED,2026-04-13 19:13:00
11862,1,4,447.59,0.0,447.59,CASH,COMPLETED,2026-04-13 14:17:00
11863,1,4,52.85,0.0,52.85,CASH,COMPLETED,2026-04-13 20:19:00
11864,1,4,506.0,50.6,455.4,CASH,COMPLETED,2026-04-13 09:25:00
11865,1,4,70.92,0.0,70.92,CASH,COMPLETED,2026-04-13 20:19:00
11866,1,3,228.22,22.82,205.4,CASH,COMPLETED,2026-04-13 14:48:00
11867,1,3,527.28,0.0,527.28,CASH,REFUNDED,2026-04-13 21:18:00
11868,1,4,153.68,0.0,153.68,CASH,VOIDED,2026-04-13 11:00:00
11869,1,4,584.74,29.24,555.5,CASH,COMPLETED,2026-04-13 13:57:00
11870,1,4,559.5,55.95,503.55,CARD,COMPLETED,2026-04-13 12:51:00
